Season,TeamID,odds,pct,act_pct
2022,1242,900,0.1,0.07341699917029061
2022,1314,12500,0.007936507936507936,0.00582674596589608
2022,1181,1400,0.06666666666666667,0.04894466611352707
2022,1437,1800,0.05263157894736842,0.038640525879100315
2022,1222,3300,0.029411764705882353,0.021593235050085473
2022,1116,6600,0.014925373134328358,0.010957761070192628
2022,1274,25000,0.00398406374501992,0.0029249800466251237
2022,1389,300000,3.332222592469177e-4,2.4464178330653317e-4
2022,1211,300,0.25,0.18354249792572652
2022,1112,600,0.14285714285714285,0.10488142738612943
2022,1345,1800,0.05263157894736842,0.038640525879100315
2022,1417,2200,0.043478260869565216,0.03192043442186548
2022,1403,2200,0.043478260869565216,0.03192043442186548
2022,1276,12500,0.007936507936507936,0.00582674596589608
2022,1344,15000,0.006622516556291391,0.0048620529251848085
2022,1235,25000,0.00398406374501992,0.0029249800466251237
2022,1124,1200,0.07692307692307693,0.05647461474637739
2022,1120,1400,0.06666666666666667,0.04894466611352707
2022,1397,1800,0.05263157894736842,0.038640525879100315
2022,1228,4000,0.024390243902439025,0.017906585163485516
2022,1400,8000,0.012345679012345678,0.0090638270580605685
2022,1458,8000,0.012345679012345678,0.0090638270580605685
2022,1388,12500,0.007936507936507936,0.00582674596589608
2022,1326,20000,0.004975124378109453,0.0036525870233975427
2022,1277,12500,0.007936507936507936,0.00582674596589608
2022,1272,12500,0.007936507936507936,0.00582674596589608
2022,1293,25000,0.00398406374501992,0.0029249800466251237
2022,1323,50000,0.001996007984031936,0.0014654091650756606
2022,1166,25000,0.00398406374501992,0.0029249800466251237
2022,1395,25000,0.00398406374501992,0.0029249800466251237
2022,1350,100000,9.99000999000999e-4,7.334365551477583e-4
2022,1308,100000,9.99000999000999e-4,7.334365551477583e-4
2022,1246,800,0.1111111111111111,0.08157444352254511
2022,1234,2500,0.038461538461538464,0.028237307373188695
2022,1163,8000,0.012345679012345678,0.0090638270580605685
2022,1104,12500,0.007936507936507936,0.00582674596589608
2022,1261,12500,0.007936507936507936,0.00582674596589608
2022,1260,15000,0.006622516556291391,0.0048620529251848085
